frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
16,0,30276,33.531402587890625,33.18239974975586,30.60759925842285,0.876304663760074,0.05948606156691769,87.83320617675781,0.377788782119751,6.8120222091674805
17,0,30288,32.61159896850586,32.61159896850586,29.61159896850586,0.8713351822503962,0.06111331220285261,88.25840759277344,0.3695013225078583,3.445214033126831
18,0,30323,31.61159896850586,31.61159896850586,27.69420051574707,0.8729017577416482,0.05827259835768229,87.91460418701172,0.359571635723114,5.670909404754639
19,0,30213,30.472400665283203,30.18239974975586,26.60759925842285,0.8712143779167908,0.06172839506172839,87.94100189208984,0.34321191906929016,4.993301868438721
20,0,29942,28.404199600219727,28.18239974975586,26.033998489379883,0.8646383007147151,0.06502571638501102,87.90660095214844,0.32059481739997864,3.004584789276123
21,1,29960,28.404199600219727,28.404199600219727,26.097000122070312,0.8610146862483311,0.06548731642189586,87.8292007446289,0.3234027028083801,5.293521881103516
22,0,29951,30.548599243164062,30.404199600219727,26.838600158691406,0.8639778304564122,0.07094921705452238,87.53919982910156,0.3473209738731384,6.047633171081543
23,0,30038,28.838600158691406,28.548599243164062,26.18239974975586,0.8536520407483854,0.06994473666688861,87.4802017211914,0.3263435363769531,11.048267364501953
24,0,30635,27.34119987487793,26.838600158691406,24.838600158691406,0.8451118002284969,0.07057287416353844,87.2583999633789,0.30757611989974976,14.222286224365234
25,0,30736,26.69420051574707,26.548601150512695,23.838600158691406,0.8499804789172306,0.0706663196251952,87.2583999633789,0.3042526841163635,8.853286743164062
26,0,28231,26.47239875793457,26.196800231933594,23.404199600219727,0.8859764089121888,0.08093939286599837,86.83319854736328,0.30169105529785156,4.453897476196289
27,0,28373,26.34119987487793,25.838598251342773,23.18239974975586,0.8853487470482501,0.08162689881225109,86.8292007446289,0.2975795865058899,8.562769889831543
28,0,28226,26.69420051574707,26.34119987487793,23.838600158691406,0.893821299511089,0.07585205130021966,86.40399932861328,0.3048608899116516,11.574745178222656
29,0,27997,26.69420051574707,26.26500129699707,24.060400009155273,0.890416830374683,0.07782976747508662,86.57479858398438,0.3033792972564697,8.191694259643555
30,0,28007,26.06039810180664,25.838598251342773,23.975000381469727,0.8983468418609634,0.061556039561538184,86.40399932861328,0.29904401302337646,12.458792686462402
31,0,31563,24.694198608398438,24.694198608398438,22.34119987487793,0.7772074897823401,0.05709216487659601,86.48419189453125,0.28553423285484314,16.66666030883789
32,0,33057,23.69420051574707,23.901599884033203,21.196800231933594,0.7543939256435853,0.056296699640015734,86.40399932861328,0.2766260802745819,14.656291961669922
33,1,33515,26.838600158691406,26.90159797668457,24.838600158691406,0.7733850514694913,0.058839325675070865,85.51459503173828,0.314584881067276,11.970394134521484
34,0,33562,28.485599517822266,28.485599517822266,25.838598251342773,0.7754007508491747,0.06125975805971039,85.25839233398438,0.33410903811454773,6.041845798492432
35,0,33569,29.26500129699707,29.34119987487793,26.34119987487793,0.7711579135511931,0.06029372337573356,85.19659423828125,0.3443940579891205,4.39216423034668
36,0,33460,30.328001022338867,30.489601135253906,26.34119987487793,0.7656903765690377,0.06225343693962941,84.82919311523438,0.3594234585762024,6.985583782196045
37,0,33388,29.34119987487793,29.34119987487793,26.34119987487793,0.7673116089613035,0.06661075835629568,84.96839904785156,0.3453189730644226,8.046987533569336
38,0,33132,29.196800231933594,29.196800231933594,26.34119987487793,0.7621936496438488,0.0667632500301823,85.12200164794922,0.3429994583129883,5.774664878845215
39,0,32923,29.060400009155273,29.060400009155273,26.34119987487793,0.7587097166114875,0.06818941165750388,85.07460021972656,0.34158727526664734,9.106101036071777
40,0,32902,29.060400009155273,29.1205997467041,26.548601150512695,0.7592547565497538,0.06774664154154762,84.97760009765625,0.34268561005592346,6.219752311706543
41,0,32806,29.485599517822266,29.485599517822266,27.489599227905273,0.7677863805401451,0.06904224836920075,84.83319854736328,0.347571462392807,7.544033527374268
