frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
42,0,32262,50.1682014465332,49.65760040283203,43.325801849365234,0.6606843965036265,0.1160188457008245,81.77020263671875,0.6072823405265808,5.8226399421691895
43,0,31559,49.46099853515625,48.79399871826172,42.941200256347656,0.694445324630058,0.11993409170125796,81.77020263671875,0.5967209935188293,8.737483024597168
44,0,26999,47.779598236083984,46.46099853515625,41.14579772949219,0.7553242712693062,0.14822771213748656,80.83319854736328,0.5747761726379395,6.2755126953125
45,1,27894,54.40200424194336,49.73379898071289,44.83605194091797,0.600559260055926,0.2416290241629024,80.97760009765625,0.614167332649231,9.48629093170166
46,0,28301,58.180198669433594,53.606597900390625,45.223201751708984,0.5445743966644289,0.3099183774424932,80.97760009765625,0.6619929075241089,5.474351406097412
47,0,28343,61.11840057373047,54.87820053100586,45.177398681640625,0.5143068835338531,0.3571957802632043,80.97760009765625,0.6776960492134094,5.590074062347412
48,0,28446,65.2656021118164,54.53199768066406,42.87820053100586,0.4528228924980665,0.3861702875623989,80.97760009765625,0.673420786857605,6.303685188293457
49,0,28163,67.91600036621094,51.54640197753906,41.28219985961914,0.4377374569470582,0.4012356638142243,80.97760009765625,0.6365513801574707,7.430809020996094
50,0,31717,67.13500213623047,51.94119644165039,40.755001068115234,0.4246303244316928,0.3792603335750544,81.57759857177734,0.6367090344429016,9.696481704711914
51,0,31410,64.76819610595703,48.14299774169922,35.32820129394531,0.36749442852594716,0.405507800063674,81.77020263671875,0.5887596607208252,8.712864875793457
52,0,32548,62.3390007019043,46.79399871826172,33.79280090332031,0.3583937569128671,0.39830404325918645,81.77020263671875,0.5722622275352478,10.985596656799316
53,0,33350,55.890201568603516,45.12150192260742,33.88739776611328,0.3946626686656672,0.3320839580209895,81.8218002319336,0.5514606237411499,11.40982723236084
54,0,33754,50.95840072631836,45.8661994934082,35.1682014465332,0.4441547668424483,0.3004680926704983,81.77020263671875,0.5609158277511597,5.754969120025635
55,0,34150,48.66960144042969,44.88739776611328,35.733802795410156,0.45478770131771595,0.2896046852122987,81.86479949951172,0.5483113527297974,4.347326278686523
56,0,34323,46.350399017333984,41.79280090332031,34.91600036621094,0.4723654692188911,0.274451533956822,81.77020263671875,0.5111005902290344,5.083349704742432
57,1,34505,51.32460021972656,44.32460021972656,35.852996826171875,0.39046514997826404,0.33102448920446315,81.91459655761719,0.5411074757575989,6.952929973602295
58,0,34580,54.948097229003906,45.3755989074707,35.31660079956055,0.352486986697513,0.37105263157894736,81.93160247802734,0.553822934627533,4.281862735748291
59,0,34619,56.42719650268555,45.94120407104492,35.95840072631836,0.34264421271556084,0.3955920159450013,81.91459655761719,0.5608426928520203,4.719701766967773
60,0,34336,55.692996978759766,45.89939880371094,36.750999450683594,0.3367602516309413,0.3960857409133271,81.77020263671875,0.5613217949867249,6.878285884857178
61,0,33897,53.32460021972656,44.77960205078125,36.023799896240234,0.35829129421482725,0.37177331327256097,82.64820098876953,0.5418097376823425,6.061636447906494
62,0,33914,55.70859909057617,43.670799255371094,34.87820053100586,0.3355251518546913,0.39830158636551277,82.83320617675781,0.5272136926651001,5.089376926422119
63,0,34489,57.72199630737305,43.22319793701172,34.670799255371094,0.3216677781321581,0.42575893763228856,82.97760009765625,0.5209019780158997,7.348309516906738
64,0,34541,65.1801986694336,43.28219985961914,34.30459976196289,0.2630207579398396,0.4904027098231088,82.97760009765625,0.5216130614280701,9.696149826049805
65,0,34494,64.17279815673828,43.22319793701172,34.38719940185547,0.26891633327535225,0.49101292978489014,83.34380340576172,0.5186132192611694,4.364861965179443
66,0,34597,56.628997802734375,45.231201171875,36.06159973144531,0.3295950515940689,0.39142122149319303,83.47909545898438,0.5418266654014587,7.374889850616455
67,0,34578,36.426597595214844,36.3057975769043,34.074798583984375,0.6254844120539071,0.10471976401179942,83.48019409179688,0.4349031150341034,17.61412811279297
68,0,34532,33.219200134277344,33.572200775146484,31.572200775146484,0.6672651453724082,0.07294683192401251,83.40280151367188,0.40253084897994995,5.626409530639648
69,1,34373,40.750999450683594,39.1349983215332,32.794002532958984,0.485439152823437,0.1693189421930003,83.83319854736328,0.4668198227882385,7.375681400299072
70,0,34374,44.526397705078125,39.22319793701172,31.79400062561035,0.370192587420725,0.30973991970675513,83.97760009765625,0.4670673906803131,7.957292556762695
71,0,34228,47.1349983215332,39.36759948730469,30.402000427246094,0.3413871684001402,0.34027696622648124,84.00279998779297,0.4686462879180908,3.3244833946228027
72,0,34251,47.645599365234375,39.46099853515625,30.5476016998291,0.3233482234095355,0.35336194563662376,84.00800323486328,0.4697290360927582,2.416734457015991
73,0,34253,46.79399871826172,40.023799896240234,32.07480239868164,0.34875777304177735,0.3269202697573935,84.34379577636719,0.4745316505432129,3.4702723026275635
74,0,34245,43.63240051269531,39.794002532958984,31.177400588989258,0.3780697912103957,0.26955759964958387,84.4802017211914,0.4710453152656555,4.244777202606201
75,0,34310,42.143001556396484,39.31660079956055,31.73379898071289,0.40725735937044594,0.2385893325561061,84.4802017211914,0.4653942584991455,4.0907111167907715
76,0,34364,41.177398681640625,37.402000427246094,30.876602172851562,0.4139215458037481,0.23125945757187755,84.33580017089844,0.4434890151023865,5.684577465057373
77,0,34367,41.85420227050781,38.79399871826172,32.07480239868164,0.42121802892309484,0.2310937818255885,84.4802017211914,0.4592081606388092,4.762974262237549
78,0,34203,42.631797790527344,39.231197357177734,32.450199127197266,0.41598690173376607,0.23711370347630326,84.4802017211914,0.4643833339214325,4.219573497772217
79,0,34215,43.461002349853516,39.96080017089844,32.79600238800049,0.41449656583369865,0.23448779774952505,84.48819732666016,0.472974956035614,5.618436813354492
80,0,33783,42.27839660644531,39.750999450683594,32.54759979248047,0.40757185566705145,0.22715567001154427,84.40280151367188,0.47096776962280273,6.519418239593506
