frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
45,1,27894,48.890201568603516,45.20600128173828,39.35040283203125,0.7225209722520972,0.1379866637986664,83.77019500732422,0.5396430492401123,10.550346374511719
46,0,28301,53.085601806640625,47.290199279785156,40.350399017333984,0.6661248719126532,0.1855058125154588,83.63240051269531,0.5654531121253967,4.980521202087402
47,0,28343,53.95840072631836,47.941200256347656,39.96254825592041,0.6424866810147126,0.2211480788907314,83.52420043945312,0.5739797353744507,5.386116027832031
48,0,28446,57.231197357177734,49.20600128173828,38.91600036621094,0.6197356394572172,0.25757575757575757,83.40399932861328,0.5899717211723328,6.521051406860352
49,0,28163,58.77159881591797,49.80799865722656,39.060401916503906,0.6264247416823492,0.24635159606576004,83.62459564208984,0.5956141948699951,8.530121803283691
50,0,31717,58.634002685546875,52.87820053100586,39.366397857666016,0.6457105022543116,0.15827474225178925,84.2583999633789,0.6275718808174133,13.197160720825195
51,0,31410,57.231197357177734,49.40420150756836,35.933897972106934,0.5833810888252149,0.16240050939191342,84.27279663085938,0.5862413644790649,12.261930465698242
52,0,32548,55.36640167236328,48.461002349853516,35.69199752807617,0.5655339805825242,0.15899594445127196,84.2583999633789,0.5751474499702454,12.792962074279785
53,0,33350,50.37160110473633,46.06039810180664,34.572200775146484,0.5740929535232384,0.15169415292353824,84.33580017089844,0.5461547374725342,12.038525581359863
54,0,33754,47.290199279785156,43.42660140991211,34.34120178222656,0.5676660543935533,0.1659951413165847,84.33580017089844,0.5149248838424683,6.275471210479736
55,0,34150,45.79280090332031,41.85580062866211,33.8988037109375,0.5593265007320645,0.17865300146412885,84.33580017089844,0.4962993264198303,4.918891906738281
56,0,34323,42.855804443359375,39.85580062866211,33.16019821166992,0.5639658538006584,0.17617923841156077,84.2583999633789,0.47301873564720154,7.043638706207275
57,1,34505,47.38479995727539,41.28219985961914,32.754398345947266,0.4972612664831184,0.23196638168381395,84.25959777832031,0.4899406135082245,7.614650249481201
58,0,34580,49.767601013183594,41.767601013183594,32.313899993896484,0.4459224985540775,0.28328513591671484,84.2583999633789,0.4957084655761719,5.758754253387451
59,0,34619,51.86159896850586,41.59459686279297,32.42660140991211,0.4336635951356192,0.30257950836245995,84.12199401855469,0.4944556653499603,6.063404560089111
60,0,34336,51.219200134277344,41.4724006652832,32.85300064086914,0.41897716682199443,0.3103448275862069,83.86759948730469,0.49449849128723145,7.945313453674316
61,0,33897,49.206600189208984,40.426597595214844,32.512001037597656,0.4263504144909579,0.28427294450836355,84.40399932861328,0.4789654314517975,6.640007495880127
62,0,33914,51.01329803466797,40.194000244140625,31.708599090576172,0.4200330247095595,0.31550392168426017,84.62460327148438,0.4749682545661926,5.854192733764648
63,0,34489,53.219200134277344,39.463199615478516,31.71660041809082,0.3970831279538404,0.3379628287280002,84.82919311523438,0.4652077555656433,8.922683715820312
64,0,34541,58.53560256958008,41.198001861572266,32.828399658203125,0.3384094264786775,0.4038678671723459,84.82919311523438,0.48565828800201416,10.355374336242676
65,0,34494,56.92660140991211,41.75499725341797,33.143001556396484,0.3625268162578999,0.3788774859395837,85.1117935180664,0.49059003591537476,5.392568588256836
66,0,34597,50.668399810791016,42.402000427246094,34.194000244140625,0.43784143133797726,0.30413041593201723,85.25839233398438,0.49733519554138184,6.750173091888428
67,0,34578,35.06039810180664,35.06039810180664,32.34239959716797,0.6753137833304413,0.08942101914512117,85.25960540771484,0.4112193286418915,15.243042945861816
68,0,34532,31.77159881591797,32.196800231933594,28.876598358154297,0.6850167960152902,0.06527279045522993,85.21379852294922,0.3778355121612549,6.640331268310547
69,1,34373,39.36759948730469,37.32579803466797,31.93960189819336,0.5192738486602857,0.1573036976696826,85.40400695800781,0.4370497167110443,8.753654479980469
70,0,34374,42.688899993896484,36.51319885253906,30.15590000152588,0.4131029266305929,0.2699423983243149,85.4802017211914,0.4271538555622101,7.550511360168457
71,0,34228,43.549102783203125,36.87820053100586,29.802000045776367,0.4007245529975459,0.2846499941568307,85.4802017211914,0.4314238727092743,3.3787026405334473
72,0,34251,43.755001068115234,36.79399871826172,29.752201080322266,0.3872295699395638,0.2904440746255584,85.49819946289062,0.4303482174873352,3.3123292922973633
73,0,34253,42.750999450683594,37.645599365234375,31.177400588989258,0.4236417248124252,0.2383148921262371,85.82920837402344,0.43861058354377747,4.378939628601074
74,0,34245,40.937198638916016,36.87820053100586,31.1806001663208,0.4566798072711345,0.2041173893999124,85.90660095214844,0.4292824864387512,4.640999794006348
75,0,34310,39.62779998779297,36.592201232910156,30.50119972229004,0.4750510055377441,0.18767123287671234,85.90660095214844,0.42595329880714417,4.736125469207764
76,0,34364,38.801998138427734,35.828399658203125,29.623199462890625,0.47302409498312187,0.18784192759864976,85.78459167480469,0.41765540838241577,6.92961311340332
77,0,34367,39.62319564819336,36.194000244140625,29.87660026550293,0.47758023685512263,0.1875636511770012,86.19660949707031,0.419900506734848,5.594232559204102
78,0,34203,40.52399826049805,36.767601013183594,30.915998458862305,0.47577697862760576,0.1869719030494401,86.33580017089844,0.42586737871170044,5.53455924987793
79,0,34215,40.898799896240234,38.231197357177734,31.120601654052734,0.48759316089434457,0.17644308052023966,86.34139251708984,0.44279107451438904,6.280639171600342
80,0,33783,40.180198669433594,37.461299896240234,31.061599731445312,0.48249119379569605,0.17230559748986177,86.25959777832031,0.43428558111190796,6.727478981018066
