frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
22,0,29951,21.22319984436035,21.79400062561035,19.79400062561035,0.6193783179192681,0.0819338252479049,84.41719818115234,0.25817015767097473,5.738507270812988
23,0,30038,21.22319984436035,21.513198852539062,19.79400062561035,0.6198481922897663,0.0786670217724216,84.51460266113281,0.2545500695705414,5.708244323730469
24,0,30635,20.79399871826172,21.160202026367188,19.79400062561035,0.6260486371796964,0.07533866492573854,84.40280151367188,0.25070497393608093,10.327689170837402
25,0,30736,20.79399871826172,21.22319984436035,19.79400062561035,0.633524206142634,0.07261842790213431,84.12199401855469,0.2522907257080078,7.678686141967773
26,0,28231,20.79399871826172,21.22319984436035,19.79400062561035,0.66388013177004,0.08083312670468634,83.77019500732422,0.25335025787353516,5.843759536743164
27,0,28373,20.513198852539062,21.083999633789062,19.22319984436035,0.6522398054488422,0.09033235822789272,83.77019500732422,0.25168856978416443,4.5209784507751465
28,0,28226,21.22319984436035,21.513198852539062,19.79400062561035,0.6722171047969957,0.08573655494933749,83.22159576416016,0.2585050165653229,10.275874137878418
29,0,27997,21.22319984436035,21.79400062561035,19.513200759887695,0.6626067078615566,0.09711754830874736,83.33580017089844,0.26152026653289795,7.022180557250977
30,0,28007,21.513198852539062,22.223201751708984,19.79400062561035,0.7102153033170279,0.08194379976434463,83.25840759277344,0.266918420791626,12.181772232055664
31,0,31563,20.22319793701172,21.513198852539062,19.22319984436035,0.5980103285492507,0.06871970345024238,83.40280151367188,0.25794336199760437,11.288052558898926
32,0,33057,19.22319984436035,21.22319984436035,19.083999633789062,0.5207066581964486,0.06440390840064132,83.25840759277344,0.2549075782299042,7.064181804656982
33,1,33515,21.22319984436035,22.513198852539062,20.22319793701172,0.5900939877666717,0.06623899746382217,82.22160339355469,0.2738112211227417,5.820577144622803
34,0,33562,22.223201751708984,24.648401260375977,21.22319984436035,0.6012752517728384,0.07064537274298313,81.80459594726562,0.301308274269104,4.414011001586914
35,0,33569,22.648399353027344,24.648401260375977,21.22319984436035,0.6090142691173404,0.06735380857338616,81.77020263671875,0.3014349937438965,5.002739906311035
36,0,33460,24.072601318359375,25.648399353027344,21.513198852539062,0.6206216377764495,0.07095038852361028,81.48019409179688,0.3147807717323303,5.87299108505249
37,0,33388,24.648401260375977,26.22319984436035,22.223201751708984,0.6243261051874925,0.07367916616748532,81.62580108642578,0.3212611675262451,6.276163101196289
38,0,33132,24.794002532958984,26.22319984436035,22.223201751708984,0.6286671495834842,0.07352408547627672,81.648193359375,0.3211730420589447,4.363844871520996
39,0,32923,24.794002532958984,26.22319984436035,22.223201751708984,0.6362421407526653,0.0704067065577256,81.64459991455078,0.32118719816207886,7.544377326965332
40,0,32902,25.22319984436035,26.22319984436035,22.223201751708984,0.6436690778676069,0.06747310193909185,81.50379943847656,0.32174205780029297,7.029380798339844
41,0,32806,25.22319984436035,26.22319984436035,22.79399871826172,0.6717673596293361,0.06334207157227337,81.48019409179688,0.3218352794647217,7.277606964111328
